,x,y,Redshift,Halo_ID,Halo_SFR,Halo_Volume,Number_of_Subhalos,Mass,Age_Myr,Age_Log(yrs),Z,ccSNRate,IMF,ccSNe,Mean,Std,FWHM
1028,4351.365921027786,20245.53025927385,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,959496.06,153.2535210989008,8.185410461502071,0.032567214,13.658489625285641,imf_chab100,II-other,12.857546417789322,5.686463745668124,13.390598813641073
1030,4352.241828290255,20245.55542264261,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1402375.5,149.59677137313764,8.174922220600893,0.023550155,13.28456961314208,imf_chab100,II-other,10.78190569512535,5.686463745668124,13.390598813641073
1031,4349.664433240359,20250.60733897013,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1418593.1,130.06289105507963,8.11415340333414,0.026794331,1.122284023631688,imf_chab100,II-other,5.226708166610247,2.3840515697138045,5.614012424749567
1032,4352.911247909102,20247.26061092544,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1295476.9,29.31093756116754,7.467029710322751,0.02190666,0.2950513051340132,imf_chab100,II-other,127.32565723815009,136.3899957918208,321.17389603226644
1033,4352.2092639306875,20245.84998207688,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1463313.4,175.0636796066294,8.243196052522082,0.02196692,19.366600850940852,imf_chab100,II-other,10.417460143693681,5.686463745668124,13.390598813641073
1036,4349.4890297581405,20245.465130554716,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1424101.4,43.40461160443398,7.637535874396366,0.024460847,93.35868304798976,imf_chab100,II-other,56.8621800431124,111.35848071105085,262.22918256257486
1037,4347.937041985095,20250.277254779965,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1338389.8,53.58868689767693,7.729073115504522,0.025664555,84.00234518342008,imf_chab100,II-other,32.15725371541595,73.18304868776966,172.3329100064359
1038,4351.060630156836,20250.32906171564,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,812392.06,20.957840992066767,7.32134654102511,0.023160456,84.9266617303941,imf_chab100,II-other,181.94044127887804,100.54780920269624,236.77199659445648
1039,4349.966763714984,20250.894497413592,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1849383.8,141.34525412583974,8.15028123099631,0.0333603,16.12585340444289,imf_chab100,II-other,13.040107228157169,5.686463745668124,13.390598813641073
1040,4351.587580702572,20250.246170618557,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2097187.0,41.4827107886766,7.617867128674016,0.019192785,199.67820127311987,imf_chab100,II-other,105.33821845299289,111.35848071105085,262.22918256257486
1041,4350.498154855207,20245.429605798825,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1048677.4,33.17442080064481,7.520803349161802,0.025290422,181.3005507832754,imf_chab100,II-other,90.66642378275242,136.3899957918208,321.17389603226644
1042,4351.578699513599,20249.39949726979,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1573782.1,172.57622075661772,8.236980954150667,0.032714956,11.57556055139744,imf_chab100,II-other,12.891555212857407,5.686463745668124,13.390598813641073
1043,4351.909153753306,20244.837526533953,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1868823.5,10.381014729158975,7.016239807244154,0.024542252,407.0705984714288,imf_chab100,II-other,288.83322548151205,126.4931751135297,297.8686643169498
1044,4349.97046421039,20244.448234417297,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1132038.0,68.71813377333247,7.837071356542785,0.024014063,24.564144649729524,imf_chab100,II-other,14.951498288018378,28.20294873227714,66.41286900374641
1045,4349.796540926333,20245.0625166546,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1774383.9,34.5008517215355,7.537829816621016,0.020608567,100.28415617344146,imf_chab100,II-other,141.3890264508245,136.3899957918208,321.17389603226644
1046,4351.989824553145,20247.01637822868,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1335989.4,123.8208779138028,8.09279387891908,0.020894265,0.3076760216912289,imf_chab100,II-other,5.075448602182554,2.3840515697138045,5.614012424749567
1048,4352.756567201154,20245.93287317397,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1336476.4,16.343870702853813,7.213354917913474,0.025829002,540.4218621428226,imf_chab100,II-other,147.93842017817832,164.83346710877703,388.1531524396978
1049,4351.614224269491,20245.037353285847,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,928810.0,23.381791847004507,7.368877789950189,0.024608742,140.664131183941,imf_chab100,II-other,169.95040493019502,109.96701519455428,258.9525316723594
1050,4350.132175859608,20250.055225055636,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1305087.4,173.8203946321466,8.240100731586537,0.03944612,17.394155382842225,imf_chab100,II-other,14.441004773887197,5.686463745668124,13.390598813641073
1052,4349.571550805682,20245.6457147305,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1426273.4,70.49824725309063,7.848178319576172,0.022645898,11.179699529750039,imf_chab100,II-other,16.55291585923544,28.20294873227714,66.41286900374641
1053,4352.134883973038,20245.787813754072,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,911546.94,15.493110336400218,7.190138613778285,0.02424776,286.40209944165736,imf_chab100,II-other,171.9902845770235,164.83346710877703,388.1531524396978
1054,4351.5331834201115,20247.322779248258,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1183097.0,147.9947946352249,8.170246440388508,0.022559749,13.79993852453575,imf_chab100,II-other,10.553923708363289,5.686463745668124,13.390598813641073
1055,4350.876345485644,20244.343140347784,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1322684.4,52.15357496753059,7.717284083337002,0.028008921,43.50174461971357,imf_chab100,II-other,16.284109466563848,73.18304868776966,172.3329100064359
1056,4352.207413682985,20249.205591310547,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1657930.8,148.45255532752333,8.171587677547365,0.025959563,3.8636746317047983,imf_chab100,II-other,11.33652836780747,5.686463745668124,13.390598813641073
1057,4349.643710466088,20245.213496867145,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1027283.4,30.156716787238302,7.479384057396624,0.023856688,157.93160744896136,imf_chab100,II-other,106.19930978919763,136.3899957918208,321.17389603226644
1058,4353.235411306619,20246.026125658183,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1612300.9,31.243387535691447,7.4947581157398036,0.02180782,9.393234870488422,imf_chab100,II-other,128.39647682733266,136.3899957918208,321.17389603226644
1059,4351.7459619059255,20245.022551304224,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1646840.8,17.073207091818254,7.232315108194704,0.024585377,192.1226382767407,imf_chab100,II-other,166.85487943173587,164.83346710877703,388.1531524396978
1060,4350.26909418961,20244.941140405303,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1213041.2,25.319660980508196,7.403457886365845,0.02417548,140.46189821510393,imf_chab100,II-other,176.13593983462567,109.96701519455428,258.9525316723594
1061,4351.518011388949,20245.0077493226,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1601408.4,53.349350731411334,7.727129138371901,0.022959871,41.912635476997934,imf_chab100,II-other,50.47002538995923,73.18304868776966,172.3329100064359
1062,4352.345812211149,20246.2289128064,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1317752.8,155.76423278780015,8.19246774033149,0.021514378,24.127194062904962,imf_chab100,II-other,10.3132893044083,5.686463745668124,13.390598813641073
1063,4352.026459457658,20245.299348360553,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1219073.0,131.6781976847179,8.119513873602259,0.023742216,7.889470615177025,imf_chab100,II-other,5.148461315560915,2.3840515697138045,5.614012424749567
1066,4352.710311008585,20245.92251178683,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,835673.44,16.343870702853813,7.213354917913474,0.027030878,253.33722138505146,imf_chab100,II-other,129.6569942002278,164.83346710877703,388.1531524396978
1067,4352.88941498621,20248.093962490748,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1513763.1,7.0888198150602655,6.850573937514456,0.022199733,227.37918677548524,imf_chab100,II-other,366.5728680313397,82.89472701121431,195.20216479337594
1069,4349.998958025012,20244.80200177806,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1087960.4,43.52469913009127,7.638735777684998,0.023153424,92.90103184898226,imf_chab100,II-other,68.89292067713708,111.35848071105085,262.22918256257486
1071,4352.748426111262,20247.712071364906,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1483937.4,34.018540608915515,7.531715678497895,0.022254376,109.51453246390233,imf_chab100,II-other,123.55854772507647,136.3899957918208,321.17389603226644
1072,4352.12933322993,20245.762650385313,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1431457.6,116.57324055234054,8.066598869340545,0.026845826,7.270023959479902,imf_chab100,II-other,5.228028340193085,2.3840515697138045,5.614012424749567
1073,4347.435994907197,20250.366066669696,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,917326.06,95.3878263606205,7.979492952463429,0.01686047,19.105961392469926,imf_chab100,II-other,20.811044222868667,9.540662325102112,22.466542886022037
1074,4348.91175247489,20250.22840824061,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1109603.6,177.54864426620864,8.24931736044528,0.031307064,13.337169970239753,imf_chab100,II-other,12.567471942656688,5.686463745668124,13.390598813641073
1075,4351.408476724948,20244.70282850119,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,609448.4,137.66762995995086,8.138831835809578,0.023108184,6.994683710611928,imf_chab100,II-other,5.132206683129139,2.3840515697138045,5.614012424749567
1077,4352.592635254692,20244.874531488007,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1208259.2,138.58794712314193,8.141725461693365,0.02832677,5.263346067616184,imf_chab100,II-other,5.265995194187907,2.3840515697138045,5.614012424749567
1078,4349.956402327849,20250.82492809997,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2054364.4,25.561721979798335,7.4075901069642285,0.020517427,235.89662366932814,imf_chab100,II-other,228.36072417702673,109.96701519455428,258.9525316723594
1079,4351.189407396945,20245.268264199145,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1061300.0,168.83906993696752,8.227472951144327,0.02696304,11.012145165467565,imf_chab100,II-other,11.567519173729519,5.686463745668124,13.390598813641073
1080,4351.693784920709,20244.874531488007,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1329925.5,12.451646866002974,7.095226795409048,0.024399282,199.2502547302839,imf_chab100,II-other,188.32937877921006,143.60375966571974,338.16101180264377
1082,4352.820215722128,20246.214110824774,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1330733.0,10.62478405423839,7.026320111898282,0.026685607,270.8024915743179,imf_chab100,II-other,272.11353299047687,126.4931751135297,297.8686643169498
1085,4352.313987950662,20245.550982048124,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,752753.44,55.61964188806101,7.745228188294058,0.020064894,73.28189401270032,imf_chab100,II-other,70.07122567955105,73.18304868776966,172.3329100064359
1086,4351.892871573522,20246.074972197533,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1259720.5,53.2299580466229,7.726156123882179,0.021495612,78.80269700212642,imf_chab100,II-other,60.38417459903323,73.18304868776966,172.3329100064359
1088,4351.633466845599,20249.89684385228,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1013789.1,44.12516932497024,7.644686384951327,0.019857962,133.80974660550493,imf_chab100,II-other,99.21734405907554,111.35848071105085,262.22918256257486
1090,4348.983912135296,20245.315630540335,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1401843.4,35.224286366034804,7.546842203188557,0.02648013,94.03318148748416,imf_chab100,II-other,77.77728343666593,136.3899957918208,321.17389603226644
1091,4347.9544343135,20250.185482493907,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2104991.0,116.39876465711828,8.065948371160573,0.030951766,0.21711299058782765,imf_chab100,II-other,5.333292026390196,2.3840515697138045,5.614012424749567
1092,4350.122554571554,20244.65990275449,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1605057.8,57.2910085163878,7.758086467375237,0.023096932,34.610874390924884,imf_chab100,II-other,16.024987010875545,28.20294873227714,66.41286900374641
1093,4351.1401908080525,20244.175877955455,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1723005.6,151.88316981925487,8.181509652338221,0.0182969,16.252410211017214,imf_chab100,II-other,9.572656647898519,5.686463745668124,13.390598813641073
1095,4352.729923634235,20245.758209790827,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1341985.0,14.763715029638911,7.169195653819085,0.025914473,221.9966434980973,imf_chab100,II-other,146.63834283262736,164.83346710877703,388.1531524396978
1096,4352.630750357369,20245.889947427266,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,680841.06,142.83777101885153,8.154843064415129,0.04058827,15.275559808259345,imf_chab100,II-other,14.703916777833346,5.686463745668124,13.390598813641073
1097,4351.953929747711,20248.81629919389,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1427904.9,53.58868689767693,7.729073115504522,0.022268917,36.93775646057319,imf_chab100,II-other,55.14831048337953,73.18304868776966,172.3329100064359
1099,4347.164008494896,20249.822833944178,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1507023.4,18.530690934173588,7.267891612697457,0.027928457,100.41851072576056,imf_chab100,II-other,127.01835038615889,100.54780920269624,236.77199659445648
1100,4352.124152536362,20245.127645373737,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1400268.8,9.527875987953127,6.978996095861566,0.022773597,264.49033889914443,imf_chab100,II-other,302.62999163678353,126.4931751135297,297.8686643169498
1101,4350.20766596588,20245.058076060115,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1808199.6,30.51877506635048,7.484567098332626,0.024917508,131.49298599099407,imf_chab100,II-other,94.7065251210812,136.3899957918208,321.17389603226644
1103,4351.703776258303,20244.79460078725,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1459716.1,140.88599892003373,8.148867835594091,0.025853794,5.734850418989441,imf_chab100,II-other,5.202595687707786,2.3840515697138045,5.614012424749567
1104,4351.593501495221,20244.96038298141,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,797382.94,59.5574230000726,7.774935897927336,0.021829735,19.961420628232077,imf_chab100,II-other,17.50822298167845,28.20294873227714,66.41286900374641
1105,4353.232820959835,20246.81951187311,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1830995.0,6.112322005964899,6.786206225431835,0.023973431,273.92475811962095,imf_chab100,II-other,99.99014535609302,202.40446616652463,476.62609413272077
1106,4352.822806068912,20247.18512081917,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1006269.5,5.867935847317263,6.7684853571636765,0.023469139,339.16736619908244,imf_chab100,II-other,106.86629569634312,202.40446616652463,476.62609413272077
1107,4351.711547298654,20245.63239294704,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,648825.06,127.7532137166073,8.106371833909169,0.027192462,7.178820498175118,imf_chab100,II-other,5.236915022202229,2.3840515697138045,5.614012424749567
1108,4350.917050935104,20244.24100667459,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1068286.9,51.19629033741635,7.709238493312594,0.02386882,229.62520910428003,imf_chab100,II-other,44.31574803230694,73.18304868776966,172.3329100064359
