,id,sfr,sfrd,sn,snr,snr_no_mass,snrd,mass,z,halo_volume
22,305481.0,4.774152,3611700550440036.0,8982.488459990354,1.839895699145315e-10,0.00027531096938876985,139190.21240537355,46989627.14,0.2613432561610123,1.3218570956604737e-15
23,238383.0,3.447081,1639155342082014.0,22011.378892736917,4.809450296925668e-10,0.0006371221663097677,228698.8947078307,80682048.07,0.2613432561610123,2.1029617581098836e-15
24,423574.0,6.142472,2.187480919027136e+16,77431.7420293499,1.954749565940143e-09,0.002469720671347009,6961329.863564114,589575958.5,0.2613432561610123,2.808011693529109e-16
25,101336.0,1.8112181,1064465448842464.0,8643.376015082906,1.843905511069676e-10,0.00022792014793037682,108367.6067207961,40739178.86,0.2613432561610123,1.7015283135489089e-15
26,259667.0,0.5652888,529475767847590.9,3930.4123327473812,8.931773761323165e-11,0.00012150308671475107,83659.1450337871,18149364.65,0.2613432561610123,1.0676386613460994e-15
27,247093.0,0.3242466,542263000959082.2,443.84131931073244,1.8876974161669677e-11,2.9489634085965173e-05,31569.443312386476,4242215.3,0.2613432561610123,5.979508087893071e-16
28,10606.0,17.041174,6354613697937606.0,86790.69019577262,2.2806611036599605e-09,0.0028326258659801444,850453.1606608254,400147281.63,0.2613432561610123,2.6817010144189767e-15
29,151839.0,8.535913,2489871143130042.5,35943.12398644299,8.624847059753534e-10,0.0011190385692243152,251581.26386703236,180847282.99,0.2613432561610123,3.428254921364893e-15
30,360652.0,1.0092624,1462637761829307.5,11453.289446665778,2.83949362877635e-10,0.0003525667722531865,411503.5501096662,44475670.52,0.2613432561610123,6.900289506663117e-16
31,333467.0,0.22480853,224374078531679.5,8615.129697125976,2.3247886017287831e-10,0.0002745513870439985,232029.58548496687,26614114.0,0.2613432561610123,1.0019362819054838e-15
32,314358.0,2.399931,4576996283425978.0,352.6038715775476,3.4854363821391003e-12,5.1751329166012614e-06,6647.203343416269,2623793.7,0.2613432561610123,5.243462855083643e-16
33,154939.0,4.568298,4417627852686885.0,8239.2438576755,2.4274768641236767e-10,0.00029989649736235694,234741.45965753045,63721004.41,0.2613432561610123,1.0341065731060789e-15
34,270211.0,0.9417462,1633539907559285.5,3768.2562713317925,9.314080894452633e-11,0.00013034856880539628,161560.75642592306,10672516.8,0.2613432561610123,5.76506393043735e-16
35,382047.0,3.8528547,2502411323905475.0,4920.19101430303,9.729999183212427e-11,0.0001559383743339266,63195.895079204005,26824747.16,0.2613432561610123,1.5396568354665645e-15
36,312680.0,5.6007857,3168364330381223.0,4899.6209139747925,1.0685548032701475e-10,0.00015256232464298846,60448.14254790467,34121232.05,0.2613432561610123,1.7677214852769485e-15
37,384331.0,0.7864165,1039397394463887.6,417.3250871264778,7.806380827739615e-12,6.397473506377927e-06,10317.601287034799,819518.5,0.2613432561610123,7.566081117661709e-16
38,401257.0,0.25862062,3289407881706129.0,1370.6019070507157,3.381738113695658e-11,4.6371827437818106e-05,430124.868042483,7978538.2,0.2613432561610123,7.86222412362739e-17
39,122617.0,3.9009655,1951525686277332.5,7208.426794252297,2.157170470519359e-10,0.00027405074539886315,107916.19620572108,28445798.4,0.2613432561610123,1.9989311580322347e-15
40,400637.0,1.9135458,2288058865146899.0,3594.2342608270874,9.571239794870131e-11,0.0001181661259369439,114444.92242150352,9033057.16,0.2613432561610123,8.36318430940869e-16
41,254090.0,5.1345496,6408166645733577.0,19071.259903828046,5.766419986887954e-10,0.0007096265020693598,719677.1499737161,115868165.17,0.2613432561610123,8.012509480255909e-16
