,0,mass
5621,144.05033390002026,19.509501900380076
5622,143.534477578229,19.539307861572315
5623,143.02125066924583,19.569113822764553
5624,142.5106357961495,19.59891978395679
5625,142.00261572304254,19.62872574514903
5626,141.49717335369473,19.658531706341268
5627,140.9942917302019,19.688337667533506
5628,140.49395403165957,19.718143628725745
5629,139.9961435728512,19.747949589917983
5630,139.500843802951,19.77775555111022
5631,139.00803830424118,19.80756151230246
5632,138.51771079084315,19.837367473494698
5633,138.0298451074629,19.867173434686936
5634,137.54442522814998,19.896979395879175
5635,137.06143525507028,19.926785357071413
5636,136.5808594172923,19.95659131826365
5637,136.1026820695864,19.98639727945589
5638,135.62688769123753,20.016203240648128
5639,135.15346088487078,20.046009201840366
5640,134.68238637528975,20.075815163032605
5641,134.21364900832748,20.105621124224843
5642,133.74723374970995,20.13542708541708
5643,133.28312568393204,20.16523304660932
5644,132.82131001314534,20.195039007801558
5645,132.3617720560583,20.224844968993796
5646,131.90449724684825,20.254650930186035
5647,131.44947113408483,20.284456891378273
5648,130.9966793796654,20.314262852570515
5649,130.54610775776192,20.344068813762753
5650,130.09774215377863,20.37387477495499
5651,129.65156856332143,20.40368073614723
5652,129.20757309117823,20.433486697339468
5653,128.76574195030997,20.463292658531707
5654,128.32606146085251,20.493098619723945
5655,127.8885180491294,20.522904580916183
5656,127.45309824667473,20.55271054210842
5657,127.01978868926685,20.58251650330066
5658,126.58857611597185,20.612322464492898
5659,126.15944736819763,20.642128425685137
5660,125.73238938875775,20.671934386877375
5661,125.30738922094515,20.701740348069613
5662,124.88443400761577,20.73154630926185
5663,124.46351099028178,20.76135227045409
5664,124.04460750821437,20.791158231646328
5665,123.62771099755592,20.820964192838566
5666,123.21280899044154,20.850770154030805
5667,122.7998891141298,20.880576115223043
5668,122.38893909014254,20.91038207641528
5669,121.97994673341374,20.94018803760752
5670,121.57289995144717,20.969993998799758
5671,121.16778674348292,20.999799959991996
5672,120.76459519967251,21.029605921184235
5673,120.36331350026268,21.059411882376473
5674,119.96392991478753,21.08921784356871
5675,119.56643280126913,21.11902380476095
5676,119.17081060542635,21.148829765953188
5677,118.77705185989188,21.178635727145426
5678,118.38514518343733,21.20844168833767
5679,117.99507928020644,21.238247649529907
5680,117.60684293895578,21.268053610722145
5681,117.2204250323038,21.297859571914383
5682,116.8358145159872,21.32766553310662
5683,116.45300042812501,21.35747149429886
5684,116.07197188849031,21.3872774554911
5685,115.69271809778934,21.417083416683337
5686,115.31522833694775,21.446889377875575
5687,114.9394919664045,21.476695339067813
5688,114.56549842541273,21.50650130026005
5689,114.19323723134767,21.53630726145229
5690,113.82269797902175,21.56611322264453
